price,bedRoom,bathroom,balcony,floorNum,agePossession,Location,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category
225.0,3.0,4.0,3.0,14.0,Relatively New,sector 109,1,0,0,0,2068.0,Unfurnished,Semi Luxurious
140.0,3.0,3.0,3.0,9.0,Relatively New,sector 109,0,0,0,0,1400.0,Unfurnished,Semi Luxurious
126.0,3.0,2.0,3.0,8.0,Relatively New,sector 109,0,0,0,0,1504.0,Unfurnished,Semi Luxurious
170.0,4.0,4.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1576.0,Unfurnished,Semi Luxurious
143.0,3.0,3.0,2.0,1.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious
130.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1254.4,Unfurnished,Luxurious
132.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1254.4,Unfurnished,Luxurious
200.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1608.0,Unfurnished,Luxurious
143.0,3.0,3.0,2.0,1.0,Relatively New,sector 69,0,0,1,0,1286.4,Unfurnished,Luxurious
346.0,4.0,4.0,3.0,10.0,New Property,sector 81,1,0,0,0,2297.6,Semi Furnished,Luxurious
225.0,3.0,3.0,3.0,6.0,New Property,sector 81,1,0,0,0,1705.6,Semi Furnished,Luxurious
170.0,3.0,3.0,3.0,21.0,Moderately Old,sector 109,0,0,0,0,1550.0,Unfurnished,Semi Luxurious
180.0,3.0,3.0,3.0,10.0,Relatively New,sector 109,0,0,0,0,2036.0,Unfurnished,Luxurious
135.0,3.0,2.0,3.0,12.0,Relatively New,sector 109,0,0,0,0,1504.0,Fully Furnished,Luxurious
540.0,3.0,4.0,3.0,19.0,Moderately Old,sector 65,1,1,0,0,2383.2000000000003,Fully Furnished,Luxurious
155.0,3.0,3.0,3.0,3.0,Moderately Old,sector 54,0,0,1,0,2000.0,Fully Furnished,Semi Luxurious
160.0,2.0,2.0,2.0,26.0,Relatively New,sector 74,0,0,0,0,1345.6,Fully Furnished,Luxurious
209.0,4.0,4.0,3.0,7.0,Relatively New,sector 56,0,0,0,0,2300.0,Fully Furnished,Semi Luxurious
175.0,3.0,3.0,3.0,6.0,Moderately Old,sector 54,1,0,0,0,2100.0,Fully Furnished,Semi Luxurious
138.0,3.0,3.0,3.0,5.0,Relatively New,sector 83,1,0,0,0,1350.0,Fully Furnished,Not Luxurious
225.0,3.0,3.0,3.0,3.0,Relatively New,sector 65,1,1,0,0,1600.0,Fully Furnished,Semi Luxurious
240.0,3.0,4.0,3.0,19.0,Relatively New,sector 81,1,0,0,0,1682.4,Semi Furnished,Luxurious
172.0,3.0,3.0,3.0,4.0,Relatively New,sector 83,1,0,0,0,1600.0,Fully Furnished,Luxurious
88.0,3.0,4.0,3.0,8.0,Moderately Old,sector 78,1,0,1,0,1668.0,Fully Furnished,Luxurious
315.0,5.0,7.0,3.0,15.0,Relatively New,sector 83,1,0,0,0,3200.0,Fully Furnished,Luxurious
172.0,3.0,3.0,3.0,9.0,Relatively New,sector 37,0,1,0,0,1448.8000000000002,Fully Furnished,Semi Luxurious
147.0,2.0,2.0,3.0,26.0,New Property,sector 74,0,0,0,0,1132.0,Fully Furnished,Not Luxurious
110.0,3.0,4.0,3.0,3.0,Moderately Old,sector 71,1,0,0,0,1441.6,Unfurnished,Semi Luxurious
132.0,4.0,4.0,3.0,14.0,Moderately Old,sector 71,1,0,0,0,1754.4,Unfurnished,Not Luxurious
130.0,4.0,4.0,3.0,5.0,Moderately Old,sector 71,1,0,0,0,1880.0,Unfurnished,Luxurious
135.0,4.0,4.0,3.0,8.0,Moderately Old,sector 71,1,0,0,0,1880.0,Unfurnished,Semi Luxurious
300.0,4.0,4.0,3.0,3.0,Relatively New,sector 66,1,1,1,0,2700.0,Fully Furnished,Luxurious
160.0,3.0,3.0,3.0,9.0,Relatively New,sector 86,0,0,0,0,1548.0,Fully Furnished,Luxurious
300.0,4.0,4.0,3.0,5.0,Moderately Old,sector 49,1,0,1,0,2200.0,Fully Furnished,Luxurious
90.0,3.0,3.0,3.0,8.0,Moderately Old,sector 1,1,0,0,0,1900.0,Unfurnished,Semi Luxurious
175.0,3.0,4.0,3.0,5.0,Moderately Old,sector 54,1,0,0,0,1900.0,Fully Furnished,Semi Luxurious
200.0,3.0,3.0,3.0,9.0,Relatively New,sector 102,0,0,0,0,1481.6,Unfurnished,Semi Luxurious
180.0,3.0,3.0,3.0,5.0,Relatively New,sector 102,0,0,0,0,1353.6,Unfurnished,Semi Luxurious
160.0,3.0,3.0,3.0,10.0,Relatively New,sector 109,0,0,0,0,1550.0,Unfurnished,Semi Luxurious
140.0,3.0,3.0,3.0,10.0,Relatively New,sector 110,0,0,0,0,1550.0,Fully Furnished,Luxurious
180.0,3.0,3.0,3.0,7.0,Relatively New,sector 110,1,0,0,0,1850.0,Fully Furnished,Luxurious
270.0,4.0,4.0,3.0,9.0,Moderately Old,sector 67,1,0,1,0,1880.0,Fully Furnished,Luxurious
155.0,3.0,3.0,3.0,5.0,Relatively New,sector 86,0,0,0,0,1900.0,Unfurnished,Semi Luxurious
115.0,3.0,4.0,2.0,15.0,Relatively New,sector 82,1,0,1,0,1432.0,Fully Furnished,Luxurious
149.0,3.0,3.0,3.0,10.0,Relatively New,sector 102,0,0,0,0,1320.0,Fully Furnished,Luxurious
191.0,3.0,4.0,2.0,17.0,Relatively New,sector 102,1,1,0,0,1600.0,Fully Furnished,Luxurious
105.0,3.0,3.0,3.0,8.0,Moderately Old,sector 83,0,0,1,0,1392.0,Fully Furnished,Luxurious
214.0,4.0,6.0,3.0,7.0,Relatively New,sector 103,1,0,0,0,2300.0,Unfurnished,Luxurious
102.0,2.0,2.0,3.0,11.0,Moderately Old,sector 23,0,0,0,0,1132.0,Fully Furnished,Semi Luxurious
55.6,1.0,1.0,2.0,7.0,Moderately Old,sector 23,0,0,0,0,780.0,Unfurnished,Semi Luxurious
250.0,2.0,3.0,2.0,4.0,Relatively New,sector 60,0,1,0,0,1240.0,Unfurnished,Luxurious
200.0,3.0,3.0,3.0,24.0,Moderately Old,sector 61,0,0,0,0,1360.0,Fully Furnished,Semi Luxurious
220.00000000000003,3.0,4.0,3.0,8.0,Moderately Old,sector 63,0,1,0,0,1373.6,Fully Furnished,Semi Luxurious
165.0,3.0,4.0,3.0,3.0,Moderately Old,sector 108,0,1,0,0,1771.32,Fully Furnished,Semi Luxurious
160.0,2.0,2.0,2.0,22.0,Moderately Old,sector 70,0,0,0,0,1252.0,Unfurnished,Luxurious
85.0,2.0,2.0,2.0,0.0,Relatively New,sector 82,0,0,0,0,1040.0,Unfurnished,Semi Luxurious
140.0,3.0,3.0,3.0,3.0,Relatively New,sector 102,1,0,0,0,1320.0,Unfurnished,Not Luxurious
209.0,3.0,3.0,2.0,11.0,Old Property,sector 43,0,0,0,0,1144.0,Fully Furnished,Luxurious
251.0,3.0,3.0,3.0,7.0,Old Property,sector 49,0,1,0,0,1648.8000000000002,Fully Furnished,Semi Luxurious
169.0,3.0,3.0,3.0,5.0,Old Property,sector 54,1,0,0,0,1760.0,Fully Furnished,Semi Luxurious
98.1,2.0,2.0,3.0,11.0,Moderately Old,sector 23,0,0,0,0,1132.0,Fully Furnished,Semi Luxurious
200.0,4.0,4.0,3.0,10.0,Relatively New,sector 108,1,0,1,0,2500.0,Fully Furnished,Luxurious
195.0,3.0,3.0,3.0,2.0,Old Property,sector 49,0,0,0,0,1444.0,Fully Furnished,Luxurious
210.0,3.0,3.0,1.0,2.0,Old Property,sector 43,0,0,0,1,1089.6,Fully Furnished,Luxurious
155.0,3.0,3.0,3.0,5.0,Old Property,sector 56,1,0,0,0,1600.0,Fully Furnished,Semi Luxurious
198.0,3.0,4.0,3.0,9.0,Moderately Old,sector 49,1,0,0,0,1750.75,Fully Furnished,Luxurious
205.0,4.0,4.0,3.0,8.0,Moderately Old,sector 56,0,0,0,0,2880.0,Fully Furnished,Semi Luxurious
140.0,3.0,3.0,3.0,8.0,Relatively New,sector 52,0,0,0,0,2760.0,Fully Furnished,Semi Luxurious
140.0,3.0,3.0,3.0,8.0,Relatively New,sector 109,0,0,0,1,1466.0,Unfurnished,Luxurious
236.0,4.0,6.0,3.0,8.0,Relatively New,sector 103,1,0,0,0,2300.0,Fully Furnished,Luxurious
165.0,3.0,3.0,3.0,19.0,Relatively New,sector 109,0,0,0,1,1650.0,Fully Furnished,Luxurious
265.0,3.0,4.0,2.0,7.0,Relatively New,sector 111,1,0,0,0,1772.0,Fully Furnished,Luxurious
263.0,4.0,4.0,3.0,21.0,Relatively New,sector 104,1,0,0,0,2520.0,Fully Furnished,Luxurious
225.0,3.0,4.0,3.0,4.0,Relatively New,sector 104,1,0,0,0,1960.0,Fully Furnished,Luxurious
255.0,4.0,4.0,3.0,21.0,Relatively New,sector 104,1,0,0,0,2520.0,Unfurnished,Luxurious
115.0,2.0,2.0,3.0,8.0,Relatively New,sector 103,0,1,0,0,1250.0,Fully Furnished,Luxurious
145.0,3.0,3.0,3.0,7.0,Old Property,sector 56,1,1,1,0,1900.0,Unfurnished,Luxurious
260.0,4.0,4.0,3.0,16.0,Relatively New,sector 104,1,0,0,0,2520.0,Fully Furnished,Luxurious
155.0,3.0,4.0,3.0,7.0,Relatively New,sector 102,1,0,0,0,1320.0,Fully Furnished,Luxurious
120.0,2.0,2.0,3.0,6.0,Moderately Old,sector 70,0,0,0,0,1136.0,Unfurnished,Semi Luxurious
155.0,3.0,3.0,3.0,6.0,Relatively New,sector 70,1,1,1,0,1560.0,Unfurnished,Semi Luxurious
165.0,3.0,4.0,3.0,5.0,Relatively New,sector 70,1,0,0,0,1560.0,Fully Furnished,Semi Luxurious
105.0,2.0,2.0,3.0,6.0,Relatively New,sector 85,0,0,0,0,1312.0,Fully Furnished,Semi Luxurious
129.0,3.0,3.0,3.0,7.0,Relatively New,sector 90,0,1,0,0,1540.0,Unfurnished,Luxurious
55.5,2.0,2.0,2.0,0.0,Relatively New,sector 67,0,0,0,0,840.0,Unfurnished,Semi Luxurious
126.0,3.0,3.0,2.0,12.0,Relatively New,sector 90,0,0,0,0,1650.0,Unfurnished,Not Luxurious
191.0,4.0,6.0,3.0,6.0,Relatively New,sector 85,1,0,0,0,3890.0,Unfurnished,Luxurious
220.00000000000003,4.0,6.0,3.0,10.0,Relatively New,sector 85,1,0,0,0,3920.0,Unfurnished,Luxurious
198.0,3.0,4.0,3.0,12.0,Relatively New,sector 85,0,0,0,1,2399.0,Unfurnished,Luxurious
111.0,2.0,2.0,3.0,8.0,Relatively New,sector 85,0,0,0,1,1630.0,Unfurnished,Luxurious
225.0,3.0,4.0,3.0,11.0,Relatively New,sector 81,1,0,0,0,2090.0,Semi Furnished,Luxurious
105.0,3.0,3.0,3.0,6.0,Relatively New,sector 84,0,0,0,0,1610.0,Unfurnished,Luxurious
260.0,4.0,4.0,3.0,2.0,Relatively New,sector 82,0,0,0,0,1818.4,Unfurnished,Semi Luxurious
104.0,2.0,2.0,3.0,17.0,New Property,sector 85,0,0,0,0,1550.0,Unfurnished,Luxurious
125.0,3.0,3.0,2.0,11.0,Relatively New,sector 90,0,0,0,0,1395.2,Unfurnished,Semi Luxurious
340.0,3.0,3.0,2.0,14.0,Relatively New,sector 112,0,0,0,0,2225.56,Unfurnished,Luxurious
125.0,3.0,3.0,3.0,28.0,Moderately Old,sector 90,1,0,0,0,1362.4,Unfurnished,Not Luxurious
41.5,2.0,2.0,1.0,7.0,New Property,sector 86,1,1,1,0,601.2,Unfurnished,Semi Luxurious
75.0,2.0,2.0,2.0,19.0,Relatively New,sector 83,0,0,0,0,1150.0,Fully Furnished,Luxurious
170.0,4.0,4.0,3.0,15.0,Moderately Old,sector 90,1,0,0,0,1772.0,Unfurnished,Not Luxurious
87.0,2.0,2.0,2.0,9.0,Relatively New,sector 91,0,0,0,1,1048.0,Unfurnished,Semi Luxurious
125.0,3.0,3.0,3.0,18.0,Moderately Old,sector 90,1,0,0,0,1361.6,Unfurnished,Luxurious
235.0,3.0,4.0,3.0,18.0,Relatively New,sector 81,1,0,0,0,1673.6,Unfurnished,Semi Luxurious
173.0,3.0,4.0,3.0,15.0,Relatively New,sector 104,1,0,0,0,1832.0,Unfurnished,Luxurious
97.0,2.0,2.0,3.0,6.0,New Property,sector 106,0,0,1,0,1200.0,Fully Furnished,Luxurious
135.0,4.0,4.0,3.0,18.0,Relatively New,sector 106,1,0,1,0,2100.0,Fully Furnished,Luxurious
132.0,3.0,5.0,3.0,11.0,New Property,sector 99,1,0,0,0,1597.6,Fully Furnished,Luxurious
71.5,2.0,2.0,3.0,10.0,Relatively New,sohna,0,0,0,0,1020.0,Unfurnished,Luxurious
78.0,2.0,2.0,2.0,7.0,Relatively New,sohna,0,1,0,0,1165.6,Unfurnished,Luxurious
550.0,3.0,4.0,3.0,3.0,Relatively New,sector 65,1,0,0,0,2803.0,Unfurnished,Semi Luxurious
230.0,3.0,4.0,3.0,18.0,Relatively New,sector 81,1,0,0,0,1705.6,Fully Furnished,Luxurious
43.0,2.0,2.0,2.0,6.0,Relatively New,sector 95,0,0,0,0,1300.0,Unfurnished,Luxurious
98.5,2.0,2.0,3.0,7.0,Relatively New,sector 107,0,1,0,0,1227.2,Fully Furnished,Luxurious
80.0,2.0,2.0,3.0,6.0,Relatively New,sector 107,0,0,1,0,1092.8,Fully Furnished,Luxurious
265.0,4.0,4.0,3.0,10.0,Relatively New,sector 104,1,0,0,0,2520.0,Unfurnished,Luxurious
235.0,3.0,3.0,2.0,1.0,Old Property,sector 43,0,0,0,1,1320.0,Unfurnished,Semi Luxurious
129.0,3.0,3.0,3.0,1.0,Relatively New,sector 107,0,0,1,0,1554.4,Fully Furnished,Luxurious
183.0,3.0,4.0,3.0,10.0,Relatively New,sector 104,1,0,0,0,2000.0,Fully Furnished,Luxurious
139.0,3.0,4.0,3.0,6.0,Relatively New,sector 107,1,0,1,0,1888.8,Unfurnished,Luxurious
112.0,3.0,3.0,2.0,4.0,Relatively New,sector 83,1,1,1,1,1200.0,Fully Furnished,Luxurious
65.0,2.0,2.0,2.0,5.0,Relatively New,sector 108,0,0,1,0,1092.0,Fully Furnished,Luxurious
150.0,3.0,4.0,3.0,3.0,Relatively New,sector 91,1,1,0,0,1856.0,Unfurnished,Luxurious
190.0,4.0,4.0,3.0,9.0,Relatively New,sector 91,1,0,0,0,2179.2000000000003,Unfurnished,Luxurious
235.0,3.0,3.0,3.0,8.0,Moderately Old,sector 50,0,0,0,1,2000.0,Fully Furnished,Luxurious
60.0,1.0,1.0,1.0,5.0,Moderately Old,sector 2,0,0,0,0,588.0,Fully Furnished,Semi Luxurious
200.0,3.0,3.0,1.0,12.0,Old Property,sector 28,0,0,0,0,1096.0,Fully Furnished,Semi Luxurious
157.0,2.0,2.0,3.0,10.0,Relatively New,sector 74,0,0,0,0,1300.0,Unfurnished,Luxurious
144.0,3.0,3.0,3.0,8.0,New Property,sector 37c,1,0,0,0,2388.0,Unfurnished,Semi Luxurious
126.0,3.0,3.0,3.0,4.0,New Property,sector 37c,0,0,0,0,1400.0,Unfurnished,Semi Luxurious
105.0,2.0,2.0,2.0,11.0,New Property,sector 68,0,0,0,0,1200.0,Fully Furnished,Luxurious
644.0,4.0,4.0,3.0,7.0,Moderately Old,sector 53,1,0,0,0,2712.0,Fully Furnished,Semi Luxurious
756.0,4.0,4.0,3.0,23.0,Relatively New,sector 62,1,0,1,0,4200.0,Fully Furnished,Luxurious
380.0,3.0,3.0,3.0,1.0,Moderately Old,sector 43,1,0,1,0,2450.0,Fully Furnished,Semi Luxurious
675.0,4.0,4.0,2.0,8.0,Moderately Old,sector 54,1,0,0,0,2163.2000000000003,Semi Furnished,Luxurious
64.5,2.0,2.0,3.0,11.0,Relatively New,sector 90,0,1,0,0,1225.0,Fully Furnished,Semi Luxurious
175.0,3.0,4.0,3.0,7.0,Relatively New,sector 109,1,0,0,0,1797.0,Unfurnished,Luxurious
154.0,3.0,4.0,3.0,5.0,Old Property,sector 56,1,0,0,0,1900.0,Unfurnished,Semi Luxurious
140.0,3.0,3.0,3.0,4.0,Relatively New,sector 102,1,0,0,0,1320.0,Fully Furnished,Semi Luxurious
97.0,2.0,2.0,2.0,12.0,Relatively New,sector 102,0,0,0,0,732.0,Unfurnished,Luxurious
135.0,2.0,2.0,2.0,9.0,Relatively New,sector 102,0,0,0,0,1087.2,Unfurnished,Luxurious
175.0,3.0,4.0,3.0,13.0,Relatively New,sector 102,1,0,0,0,1553.6,Fully Furnished,Semi Luxurious
220.00000000000003,4.0,6.0,3.0,4.0,Relatively New,sector 103,1,0,0,0,2300.0,Fully Furnished,Luxurious
245.00000000000003,3.0,3.0,3.0,15.0,Relatively New,sector 108,0,0,0,0,1460.0,Unfurnished,Semi Luxurious
150.0,4.0,6.0,3.0,11.0,Relatively New,sector 106,1,0,0,0,1535.0,Unfurnished,Luxurious
240.0,3.0,4.0,3.0,5.0,Relatively New,sector 113,1,0,0,0,1940.0,Unfurnished,Semi Luxurious
245.00000000000003,3.0,3.0,3.0,3.0,Relatively New,sector 113,0,1,0,0,1890.0,Unfurnished,Luxurious
300.0,3.0,3.0,3.0,3.0,Relatively New,sector 113,1,0,0,0,2460.0,Unfurnished,Luxurious
165.0,3.0,2.0,2.0,3.0,Relatively New,sector 113,0,0,0,0,1420.0,Unfurnished,Semi Luxurious
88.0,2.0,2.0,3.0,3.0,Relatively New,sector 106,0,0,0,0,1120.0,Unfurnished,Semi Luxurious
88.0,2.0,2.0,3.0,1.0,Relatively New,sector 106,0,0,0,0,940.0,Unfurnished,Semi Luxurious
128.0,3.0,4.0,3.0,24.0,Relatively New,sector 106,1,0,0,0,1186.0,Unfurnished,Semi Luxurious
134.0,4.0,5.0,3.0,7.0,Relatively New,sector 106,1,0,0,0,1535.0,Unfurnished,Semi Luxurious
132.0,4.0,5.0,3.0,11.0,Relatively New,sector 106,1,0,0,0,1535.0,Unfurnished,Semi Luxurious
113.0,3.0,4.0,3.0,18.0,Relatively New,sector 106,1,1,0,0,1186.0,Unfurnished,Semi Luxurious
138.0,4.0,5.0,3.0,1.0,Relatively New,sector 99,1,0,0,0,2150.0,Fully Furnished,Semi Luxurious
116.0,3.0,3.0,3.0,3.0,Relatively New,sector 99,1,0,0,0,1790.0,Unfurnished,Semi Luxurious
233.0,3.0,3.0,3.0,3.0,New Property,sector 113,1,0,0,0,2098.0,Unfurnished,Luxurious
305.0,3.0,4.0,3.0,15.0,New Property,sector 113,1,0,0,0,2600.0,Unfurnished,Luxurious
125.0,3.0,2.0,1.0,6.0,Relatively New,sector 83,1,1,1,1,1462.0,Semi Furnished,Luxurious
125.0,3.0,3.0,2.0,1.0,Relatively New,sector 79,0,1,1,0,1296.0,Fully Furnished,Luxurious
105.0,3.0,3.0,2.0,14.0,Relatively New,sector 83,1,1,1,1,1404.0,Fully Furnished,Luxurious
125.0,3.0,3.0,3.0,22.0,Relatively New,sector 79,0,1,1,0,1192.0,Unfurnished,Luxurious
110.0,3.0,3.0,3.0,22.0,Relatively New,sector 79,0,1,1,0,1192.0,Fully Furnished,Luxurious
130.0,3.0,3.0,3.0,16.0,Relatively New,sector 83,1,0,0,0,1376.0,Fully Furnished,Luxurious
228.0,4.0,4.0,3.0,8.0,Relatively New,sector 84,1,0,0,0,2747.2000000000003,Unfurnished,Semi Luxurious
120.0,2.0,2.0,2.0,4.0,Relatively New,sector 85,1,0,0,1,1190.0,Unfurnished,Semi Luxurious
122.0,2.0,2.0,3.0,16.0,Relatively New,sector 85,0,0,0,1,1300.0,Unfurnished,Semi Luxurious
110.0,2.0,2.0,3.0,12.0,Relatively New,sector 85,0,1,0,0,1173.0,Unfurnished,Semi Luxurious
115.0,2.0,2.0,3.0,20.0,Relatively New,sector 85,0,0,1,0,1263.0,Unfurnished,Semi Luxurious
120.0,3.0,3.0,3.0,18.0,Relatively New,sector 79,0,1,1,0,1208.0,Fully Furnished,Luxurious
140.0,3.0,3.0,3.0,2.0,Relatively New,sector 83,1,1,1,1,1376.0,Fully Furnished,Luxurious
110.0,3.0,3.0,2.0,8.0,Relatively New,sector 83,0,1,1,1,1404.0,Fully Furnished,Luxurious
100.0,3.0,3.0,2.0,2.0,Relatively New,sector 83,0,0,0,1,1392.0,Fully Furnished,Luxurious
152.0,3.0,4.0,3.0,15.0,Relatively New,sector 84,1,0,0,0,1538.4,Unfurnished,Semi Luxurious
180.0,3.0,4.0,3.0,4.0,Relatively New,sector 83,1,1,1,1,1520.0,Fully Furnished,Luxurious
160.0,3.0,3.0,3.0,6.0,Relatively New,sector 83,1,1,1,1,1480.0,Fully Furnished,Luxurious
155.0,3.0,4.0,3.0,11.0,Relatively New,sector 79,1,0,0,0,1452.0,Fully Furnished,Luxurious
130.0,3.0,3.0,2.0,6.0,Relatively New,sector 79,0,1,1,0,1296.0,Fully Furnished,Luxurious
225.0,3.0,4.0,3.0,8.0,Relatively New,sector 81,1,1,0,1,2300.0,Fully Furnished,Semi Luxurious
479.0,5.0,5.0,3.0,14.0,Relatively New,sector 49,1,1,1,0,3292.0,Unfurnished,Semi Luxurious
125.0,3.0,3.0,3.0,10.0,Relatively New,sector 90,0,0,0,0,1650.0,Fully Furnished,Not Luxurious
140.0,3.0,3.0,3.0,7.0,Relatively New,sector 91,0,0,0,0,1700.0,Unfurnished,Semi Luxurious
138.0,3.0,3.0,3.0,7.0,Relatively New,sector 88,1,0,0,0,2479.2,Unfurnished,Semi Luxurious
130.0,3.0,3.0,3.0,4.0,Relatively New,sector 88,0,0,0,0,2149.2,Unfurnished,Semi Luxurious
100.0,2.0,2.0,2.0,4.0,Relatively New,sector 79,0,1,0,0,1300.0,Unfurnished,Semi Luxurious
100.0,2.0,2.0,3.0,7.0,Relatively New,sector 88,0,1,0,0,1740.0,Unfurnished,Semi Luxurious
95.0,2.0,2.0,2.0,6.0,Relatively New,sector 88,0,0,0,0,1568.4,Unfurnished,Luxurious
185.0,2.0,3.0,3.0,16.0,Relatively New,sector 66,1,0,0,0,1470.0,Fully Furnished,Luxurious
165.0,4.0,3.0,3.0,9.0,Relatively New,sector 77,1,0,0,0,1560.0,Unfurnished,Luxurious
132.0,3.0,3.0,3.0,10.0,Relatively New,sector 107,0,0,0,0,1554.4,Unfurnished,Luxurious
102.0,2.0,2.0,3.0,6.0,Relatively New,sector 107,0,1,0,0,1227.2,Unfurnished,Luxurious
188.0,4.0,5.0,3.0,10.0,Relatively New,sector 109,0,0,0,0,2444.0,Unfurnished,Semi Luxurious
215.0,3.0,4.0,3.0,13.0,Relatively New,sector 102,1,1,0,0,1719.2,Unfurnished,Semi Luxurious
258.0,3.0,4.0,2.0,10.0,Moderately Old,sector 111,1,0,0,0,1760.0,Unfurnished,Semi Luxurious
225.0,3.0,3.0,2.0,12.0,Relatively New,sector 111,0,0,0,0,1360.0,Unfurnished,Semi Luxurious
175.0,3.0,4.0,3.0,9.0,Relatively New,sector 109,1,0,0,0,1720.0,Unfurnished,Semi Luxurious
93.0,2.0,3.0,3.0,10.0,Relatively New,sector 108,0,0,0,0,1026.4,Unfurnished,Semi Luxurious
475.0,3.0,5.0,3.0,4.0,Relatively New,sector 112,1,0,0,0,3010.4,Fully Furnished,Semi Luxurious
172.0,3.0,4.0,3.0,5.0,Relatively New,sector 79,1,0,0,0,1720.0,Fully Furnished,Luxurious
675.0,4.0,4.0,3.0,0.0,New Property,sector 72,1,0,0,0,4000.0,Fully Furnished,Luxurious
245.00000000000003,2.0,2.0,2.0,7.0,New Property,sector 62,0,1,0,0,1200.0,Semi Furnished,Luxurious
220.00000000000003,4.0,5.0,3.0,4.0,Relatively New,sector 85,0,0,0,0,2249.6,Unfurnished,Luxurious
525.0,4.0,4.0,3.0,30.0,New Property,sector 72,1,0,0,0,3000.0,Fully Furnished,Luxurious
500.0,4.0,4.0,3.0,2.0,New Property,sector 72,1,1,0,1,4000.0,Fully Furnished,Luxurious
500.0,4.0,4.0,3.0,2.0,Moderately Old,sector 72,1,1,1,0,4500.0,Fully Furnished,Luxurious
270.0,3.0,4.0,3.0,4.0,Relatively New,sector 113,1,0,0,0,2217.0,Fully Furnished,Semi Luxurious
265.0,4.0,4.0,3.0,11.0,Moderately Old,sector 48,1,1,0,0,2053.6,Fully Furnished,Luxurious
165.0,2.0,2.0,2.0,9.0,Relatively New,sector 22,0,0,1,0,1200.0,Semi Furnished,Luxurious
255.0,3.0,3.0,3.0,8.0,Relatively New,sector 22,0,0,0,0,1600.0,Fully Furnished,Luxurious
255.0,3.0,3.0,3.0,5.0,Relatively New,sector 22,0,0,0,0,1600.0,Semi Furnished,Semi Luxurious
430.0,3.0,4.0,3.0,6.0,Relatively New,sector 22,1,0,0,0,2600.0,Semi Furnished,Luxurious
170.0,4.0,4.0,2.0,10.0,Relatively New,sector 69,1,1,1,1,1608.0,Unfurnished,Luxurious
240.0,2.0,2.0,2.0,8.0,Relatively New,sector 22,0,0,0,0,1200.0,Semi Furnished,Luxurious
87.0,2.0,3.0,3.0,5.0,Relatively New,sector 37c,0,1,0,0,1300.0,Unfurnished,Luxurious
125.0,3.0,3.0,3.0,4.0,Relatively New,sector 37c,0,0,0,0,1350.0,Unfurnished,Semi Luxurious
99.0,3.0,5.0,3.0,5.0,Relatively New,sector 37c,1,0,0,0,1400.0,Unfurnished,Semi Luxurious
139.0,3.0,3.0,3.0,7.0,Relatively New,sector 102,1,0,0,0,1320.0,Fully Furnished,Semi Luxurious
270.0,3.0,3.0,3.0,6.0,Moderately Old,sector 50,1,0,0,0,2400.0,Unfurnished,Luxurious
175.0,4.0,4.0,3.0,7.0,Relatively New,sector 37,0,0,0,0,2100.0,Fully Furnished,Luxurious
155.0,4.0,3.0,3.0,19.0,Relatively New,sector 37,0,0,0,0,2100.0,Fully Furnished,Luxurious
160.0,4.0,3.0,3.0,7.0,Relatively New,sector 37,0,0,0,0,2000.0,Fully Furnished,Luxurious
140.0,3.0,3.0,3.0,5.0,Relatively New,sector 109,0,0,0,0,1466.0,Unfurnished,Semi Luxurious
180.0,3.0,3.0,3.0,3.0,Relatively New,sector 70,0,1,0,0,1925.0,Unfurnished,Luxurious
165.0,4.0,5.0,3.0,12.0,Relatively New,sector 107,1,0,0,0,2214.4,Unfurnished,Semi Luxurious
355.0,3.0,5.0,3.0,16.0,Old Property,sector 30,1,0,0,0,2367.0,Fully Furnished,Luxurious
600.0,4.0,4.0,3.0,18.0,Old Property,sector 43,1,0,0,0,2760.0,Fully Furnished,Luxurious
180.0,3.0,4.0,3.0,3.0,Moderately Old,sector 48,0,1,0,0,2107.2,Fully Furnished,Semi Luxurious
250.0,3.0,4.0,3.0,8.0,Relatively New,sector 70,1,0,0,1,1880.0,Fully Furnished,Luxurious
150.0,4.0,3.0,3.0,10.0,Old Property,sector 39,1,0,0,0,2820.0,Semi Furnished,Semi Luxurious
104.0,3.0,2.0,2.0,2.0,Moderately Old,sector 83,0,0,0,0,1500.0,Unfurnished,Luxurious
53.0,2.0,2.0,1.0,6.0,Relatively New,sector 67,0,0,0,0,709.2,Fully Furnished,Semi Luxurious
164.0,3.0,5.0,3.0,8.0,Relatively New,sector 70,1,0,0,0,1560.0,Fully Furnished,Luxurious
290.0,4.0,4.0,3.0,4.0,Relatively New,sector 65,1,1,0,0,1580.0,Fully Furnished,Luxurious
236.0,3.0,3.0,3.0,0.0,Relatively New,sector 65,1,1,0,0,1320.0,Fully Furnished,Luxurious
485.0,3.0,4.0,3.0,6.0,Moderately Old,sector 54,1,0,0,0,1785.0,Semi Furnished,Luxurious
125.0,3.0,3.0,2.0,2.0,Relatively New,sector 83,1,0,0,0,1584.0,Unfurnished,Luxurious
