price,bedRoom,bathroom,balcony,floorNum,agePossession,sector,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category,Latitude,Longitude
89.0,2.0,2.0,2.0,3.0,Under Construction,sector 81,0,0,0,0,1290.0,Fully Furnished,Not Luxurious,28.3867° N, 76.9485° E
160.0,2.0,2.0,2.0,3.0,New Property,sector 61,0,1,0,0,1380.0,Unfurnished,Luxurious,28.4050° N, 77.0963° E
90.0,3.0,3.0,2.0,10.0,New Property,sector 86,0,0,0,0,1690.0,Unfurnished,Semi Luxurious,28.3986° N, 76.9384° E
110.0,3.0,3.0,3.0,9.0,Relatively New,sector 37,0,0,0,0,1990.0,Unfurnished,Not Luxurious,28.4375° N, 76.9999° E
95.0,2.0,2.0,2.0,1.0,Under Construction,sector 89,0,1,0,0,853.6,Unfurnished,Semi Luxurious,28.4253° N, 76.9439° E
47.0,2.0,2.0,1.0,0.0,New Property,sector 90,0,0,0,0,828.0,Unfurnished,Semi Luxurious,28.4085° N, 76.9369° E
270.0,4.0,3.0,3.0,6.0,Relatively New,adarsh nagar,0,0,0,0,3150.0,Unfurnished,Not Luxurious,28.4770° N, 77.0320° E
95.0,2.0,2.0,3.0,7.0,New Property,sector 79,0,1,0,0,1224.0,Unfurnished,Semi Luxurious,28.3624° N, 76.9787° E
115.0,3.0,3.0,3.0,9.0,Moderately Old,sector 78,1,0,0,0,1740.8000000000002,Unfurnished,Semi Luxurious,28.3733° N, 76.9729° E
90.0,3.0,3.0,3.0,0.0,Under Construction,sector 37c,0,0,0,0,1500.0,Unfurnished,Semi Luxurious,28.4515° N, 76.9882° E
100.0,3.0,2.0,3.0,2.0,New Property,sohna,0,0,0,0,1212.0,Fully Furnished,Luxurious,28.2470° N, 77.0650° E
150.0,3.0,3.0,1.0,4.0,New Property,sector 109,1,0,0,0,2720.4,Unfurnished,Semi Luxurious,28.5073° N, 77.0089° E
115.0,3.0,4.0,2.0,2.0,Old Property,sector 12,1,0,0,0,2000.0,Unfurnished,Not Luxurious,28.4723° N, 77.0320° E
130.0,2.0,2.0,2.0,3.0,New Property,sohna,0,1,0,0,968.0,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
190.0,4.0,4.0,3.0,2.0,Relatively New,sector 99,0,0,0,0,2835.0,Unfurnished,Not Luxurious,28.4640° N, 76.9614° E
220.00000000000003,3.0,4.0,3.0,3.0,Relatively New,mehrauli gurgaon road,0,0,0,0,2112.0,Unfurnished,Not Luxurious,28.4740° N, 77.0730° E
500.0,6.0,7.0,3.0,0.0,Relatively New,sector 70,1,1,0,0,5760.0,Unfurnished,Semi Luxurious,28.3968° N, 77.0233° E
85.0,2.0,2.0,3.0,10.0,New Property,sector 84,0,1,0,0,1080.0,Unfurnished,Not Luxurious,28.3979° N, 76.9736° E
190.0,4.0,3.0,3.0,9.0,Moderately Old,sector 55,0,0,1,0,2160.0,Semi Furnished,Semi Luxurious,28.4281° N, 77.1100° E
90.0,2.0,2.0,3.0,14.0,New Property,sector 107,0,0,0,0,1092.8,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
45.0,2.0,2.0,1.0,10.0,New Property,sector 92,0,1,0,0,646.0,Fully Furnished,Not Luxurious,28.4079° N, 76.9153° E
78.0,2.0,2.0,3.0,2.0,Under Construction,sector 92,0,0,0,0,808.0,Unfurnished,Not Luxurious,28.4079° N, 76.9153° E
620.0,4.0,4.0,3.0,9.0,Moderately Old,sector 43,1,0,0,0,2397.6,Unfurnished,Semi Luxurious,28.4629° N, 77.0772° E
160.0,2.0,2.0,3.0,14.0,Moderately Old,sector 102,0,0,0,0,1368.0,Unfurnished,Not Luxurious,28.4750° N, 76.9715° E
230.0,2.0,2.0,2.0,23.0,Relatively New,sector 36,0,0,0,0,1479.0,Unfurnished,Not Luxurious,28.4160° N, 76.9914° E
86.0,2.0,3.0,2.0,4.0,New Property,sector 89,1,1,1,0,1323.6,Fully Furnished,Semi Luxurious,28.4253° N, 76.9439° E
45.0,3.0,3.0,1.0,10.0,Relatively New,sector 92,0,0,0,0,900.0,Unfurnished,Not Luxurious,28.4079° N, 76.9153° E
102.0,2.0,3.0,3.0,4.0,Relatively New,sector 108,0,1,0,0,1283.0,Unfurnished,Semi Luxurious,28.5134° N, 76.9830° E
40.0,2.0,2.0,2.0,7.0,Relatively New,sohna,0,0,0,0,760.0,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
390.0,3.0,1.0,0.0,0.0,Relatively New,sector 59,0,0,0,0,2295.0,Unfurnished,Not Luxurious,28.4051° N, 77.1097° E
250.0,3.0,3.0,2.0,1.0,Relatively New,sohna,0,0,0,0,2260.8,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
244.0,3.0,3.0,2.0,7.0,Under Construction,sector 65,0,0,0,0,1462.4,Unfurnished,Not Luxurious,28.4030° N, 77.0690° E
105.0,3.0,3.0,3.0,7.0,Relatively New,sector 76,0,0,0,0,1412.0,Fully Furnished,Luxurious,28.3935° N, 76.9888° E
212.0,3.0,3.0,3.0,9.0,New Property,sector 102,0,0,0,0,1481.6,Unfurnished,Luxurious,28.4750° N, 76.9715° E
145.0,3.0,4.0,2.0,12.0,Relatively New,sector 93,0,0,0,0,1350.0,Semi Furnished,Semi Luxurious,28.4153° N, 76.9326° E
140.0,3.0,3.0,3.0,2.0,Under Construction,sohna,0,0,0,0,520.0,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
27.0,2.0,2.0,2.0,1.0,New Property,sohna,0,0,0,0,691.2,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
27.0,2.0,2.0,1.0,0.0,Relatively New,sohna,0,0,0,0,549.024,Fully Furnished,Semi Luxurious,28.2470° N, 77.0650° E
165.0,3.0,4.0,3.0,27.0,New Property,sector 70,1,1,0,0,1700.0,Unfurnished,Luxurious,28.3968° N, 77.0233° E
193.0,3.0,3.0,2.0,8.0,Under Construction,sector 113,0,0,0,0,1263.2,Unfurnished,Not Luxurious,28.5287° N, 77.0233° E
82.0,2.0,2.0,2.0,6.0,Moderately Old,sector 71,0,0,0,0,960.0,Unfurnished,Not Luxurious,28.4104° N, 77.0281° E
28.0,2.0,2.0,2.0,3.0,Relatively New,sohna,0,0,0,0,561.6,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
21.0,1.0,1.0,0.0,2.0,Relatively New,sohna,0,0,0,0,484.0,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
110.0,2.0,2.0,2.0,4.0,Relatively New,sector 33,0,0,0,0,1275.0,Unfurnished,Not Luxurious,28.4420° N, 77.0207° E
160.0,2.0,2.0,2.0,3.0,Under Construction,sector 61,0,1,0,0,1380.0,Unfurnished,Semi Luxurious,28.4050° N, 77.0963° E
110.0,3.0,3.0,3.0,1.0,Under Construction,sector 37,0,0,0,0,1500.0,Unfurnished,Not Luxurious,28.4375° N, 76.9999° E
325.0,4.0,4.0,3.0,34.0,Under Construction,sector 113,1,1,1,0,2757.6,Fully Furnished,Luxurious,28.5287° N, 77.0233° E
120.0,2.0,2.0,3.0,3.0,Moderately Old,sector 103,0,0,0,0,1138.4,Unfurnished,Semi Luxurious,28.4949° N, 76.9845° E
38.0,2.0,2.0,2.0,1.0,Relatively New,sohna,0,0,0,0,602.0,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
245.00000000000003,3.0,3.0,3.0,3.0,New Property,sector 61,1,1,0,0,1239.2,Fully Furnished,Luxurious,28.4050° N, 77.0963° E
85.0,2.0,2.0,2.0,2.0,Under Construction,sector 89,0,1,0,0,1323.6,Unfurnished,Not Luxurious,28.4253° N, 76.9439° E
650.0,4.0,5.0,2.0,8.0,Relatively New,sector 43,1,0,0,0,2352.0,Unfurnished,Not Luxurious,28.4629° N, 77.0772° E
28.0,2.0,2.0,1.0,3.0,Relatively New,sector 5,0,0,0,0,520.0,Unfurnished,Semi Luxurious,28.4794° N, 77.0176° E
155.0,4.0,4.0,3.0,1.0,Moderately Old,sector 52,0,0,0,0,2100.0,Unfurnished,Not Luxurious,28.4379° N, 77.0785° E
150.0,4.0,4.0,3.0,10.0,Moderately Old,sector 46,0,0,0,0,1850.0,Unfurnished,Semi Luxurious,28.4374° N, 77.0586° E
80.0,2.0,2.0,2.0,12.0,New Property,sector 79,0,1,0,0,1822.8,Unfurnished,Semi Luxurious,28.3624° N, 76.9787° E
122.0,4.0,3.0,3.0,9.0,Under Construction,sector 92,1,0,0,0,2093.0,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
135.0,4.0,3.0,3.0,19.0,Old Property,sector 106,1,0,0,0,1812.0,Unfurnished,Luxurious,28.5007° N, 77.0003° E
280.0,3.0,3.0,0.0,14.0,Relatively New,sector 65,0,0,0,0,1828.0,Unfurnished,Not Luxurious,28.4030° N, 77.0690° E
150.0,3.0,4.0,0.0,12.0,Relatively New,sector 108,0,0,0,0,2850.0,Unfurnished,Not Luxurious,28.5134° N, 76.9830° E
80.0,2.0,2.0,2.0,9.0,Relatively New,sector 103,0,0,0,0,1361.0,Unfurnished,Not Luxurious,28.4949° N, 76.9845° E
46.0,2.0,2.0,0.0,6.0,Relatively New,sector 95,0,0,0,0,990.0,Unfurnished,Not Luxurious,28.4172° N, 76.9081° E
30.0,2.0,2.0,1.0,11.0,Relatively New,sector 95,0,0,0,0,950.0,Unfurnished,Not Luxurious,28.4172° N, 76.9081° E
125.0,3.0,3.0,3.0,2.0,Under Construction,sector 37,0,0,0,0,1725.0,Unfurnished,Not Luxurious,28.4375° N, 76.9999° E
50.0,1.0,1.0,2.0,3.0,Relatively New,sector 56,0,0,0,0,720.0,Unfurnished,Not Luxurious,28.4245° N, 77.0991° E
90.0,2.0,2.0,0.0,12.0,Relatively New,sector 79,0,0,0,0,1295.0,Unfurnished,Not Luxurious,28.3624° N, 76.9787° E
65.0,2.0,2.0,3.0,1.0,New Property,sohna,0,0,0,0,822.0,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
75.0,2.0,2.0,3.0,13.0,Relatively New,sector 37c,0,0,0,0,1430.0,Unfurnished,Not Luxurious,28.4515° N, 76.9882° E
140.0,3.0,3.0,3.0,10.0,Relatively New,sector 77,0,0,0,0,1735.0,Unfurnished,Semi Luxurious,28.3801° N, 76.9845° E
100.0,4.0,3.0,0.0,0.0,Relatively New,sector 69,0,0,0,0,1826.0,Unfurnished,Not Luxurious,28.3966° N, 77.0341° E
180.0,3.0,4.0,3.0,2.0,New Property,sector 70,1,0,0,0,1560.0,Unfurnished,Not Luxurious,28.3968° N, 77.0233° E
120.0,2.0,2.0,3.0,3.0,Under Construction,sohna,0,0,0,0,1200.0,Unfurnished,Luxurious,28.2470° N, 77.0650° E
105.0,2.0,2.0,3.0,1.0,Relatively New,sector 103,0,0,0,0,1365.0,Fully Furnished,Not Luxurious,28.4949° N, 76.9845° E
66.0,3.0,2.0,2.0,15.0,Relatively New,sector 92,0,0,0,0,1591.2,Semi Furnished,Semi Luxurious,28.4079° N, 76.9153° E
27.0,2.0,2.0,2.0,2.0,New Property,sohna,0,0,0,0,600.0,Unfurnished,Luxurious,28.2470° N, 77.0650° E
195.0,3.0,3.0,3.0,3.0,New Property,sector 104,1,0,0,0,2748.0,Unfurnished,Not Luxurious,28.4788° N, 76.9960° E
90.0,2.0,2.0,2.0,2.0,New Property,sector 89,0,1,0,0,882.4000000000001,Unfurnished,Not Luxurious,28.4253° N, 76.9439° E
55.0,2.0,2.0,2.0,9.0,Under Construction,sector 76,0,0,0,0,889.2,Unfurnished,Semi Luxurious,28.3935° N, 76.9888° E
70.0,3.0,3.0,0.0,7.0,Relatively New,sector 92,0,0,0,0,1572.0,Unfurnished,Not Luxurious,28.4079° N, 76.9153° E
30.0,2.0,2.0,0.0,10.0,Relatively New,sohna,0,0,0,0,567.0,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
105.0,3.0,3.0,3.0,6.0,Moderately Old,sector 78,0,0,0,0,1853.0,Unfurnished,Not Luxurious,28.3733° N, 76.9729° E
350.0,3.0,4.0,3.0,8.0,New Property,sector 22,1,0,0,0,2160.0,Fully Furnished,Not Luxurious,28.5072° N, 77.0640° E
95.0,4.0,5.0,3.0,13.0,Relatively New,sector 92,0,0,0,0,1895.0,Unfurnished,Not Luxurious,28.4079° N, 76.9153° E
260.0,3.0,3.0,3.0,17.0,Under Construction,sector 85,1,0,0,0,2129.0,Unfurnished,Not Luxurious,28.4042° N, 76.9513° E
75.0,4.0,4.0,3.0,3.0,Relatively New,sector 92,0,0,0,0,1734.0,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
130.0,4.0,4.0,3.0,9.0,Relatively New,sector 9,0,0,0,0,2580.0,Unfurnished,Not Luxurious,28.4603° N, 77.0000° E
94.0,1.0,2.0,2.0,2.0,Relatively New,sector 49,0,0,0,0,805.2,Unfurnished,Not Luxurious,28.4121° N, 77.0480° E
70.0,2.0,2.0,3.0,9.0,New Property,sector 90,0,1,0,0,1350.0,Unfurnished,Not Luxurious,28.4085° N, 76.9369° E
95.0,3.0,1.0,0.0,0.0,Relatively New,sector 37c,0,0,0,0,1820.0,Unfurnished,Not Luxurious,28.4515° N, 76.9882° E
70.0,2.0,2.0,2.0,5.0,Relatively New,sector 78,0,0,0,0,1224.0,Unfurnished,Not Luxurious,28.3733° N, 76.9729° E
80.0,2.0,2.0,2.0,4.0,Under Construction,sector 81,0,1,0,0,655.2,Unfurnished,Semi Luxurious,28.3867° N, 76.9485° E
120.0,2.0,2.0,3.0,0.0,Under Construction,sector 3,0,0,0,0,1155.2,Unfurnished,Not Luxurious,28.4909° N, 77.0176° E
25.0,2.0,2.0,1.0,0.0,Relatively New,sohna,0,0,1,0,578.076,Unfurnished,Luxurious,28.2470° N, 77.0650° E
95.0,3.0,3.0,3.0,9.0,Relatively New,sector 90,1,0,0,0,1800.0,Unfurnished,Luxurious,28.4085° N, 76.9369° E
45.0,2.0,2.0,1.0,2.0,Relatively New,sector 95,0,1,0,0,784.0,Unfurnished,Semi Luxurious,28.4172° N, 76.9081° E
150.0,4.0,3.0,3.0,8.0,Relatively New,sector 9,0,0,0,0,1980.0,Fully Furnished,Not Luxurious,28.4603° N, 77.0000° E
26.0,1.0,1.0,1.0,6.0,New Property,sohna,0,0,0,0,472.8,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
200.0,3.0,3.0,0.0,15.0,Relatively New,sector 48,1,0,0,0,1700.0,Unfurnished,Semi Luxurious,28.4177° N, 77.0359° E
46.0,2.0,2.0,1.0,1.0,Relatively New,sector 3,0,0,0,0,1080.0,Fully Furnished,Semi Luxurious,28.4909° N, 77.0176° E
80.0,4.0,4.0,3.0,1.0,Moderately Old,sector 92,0,0,0,0,2044.8,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
78.0,2.0,2.0,3.0,9.0,Under Construction,sohna,0,1,0,0,1080.0,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
65.0,3.0,3.0,3.0,1.0,Moderately Old,sector 92,0,0,0,0,1152.36,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
52.0,1.0,1.0,1.0,1.0,Old Property,sector 56,0,0,0,0,420.0,Unfurnished,Semi Luxurious,28.4245° N, 77.0991° E
110.0,2.0,2.0,3.0,11.0,New Property,sector 68,0,0,0,0,996.0,Unfurnished,Semi Luxurious,28.3853° N, 77.0484° E
108.0,2.0,2.0,3.0,8.0,Under Construction,sohna,0,0,0,0,91.728,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
399.0,3.0,5.0,3.0,3.0,New Property,sector 22,1,0,0,0,2472.0,Semi Furnished,Luxurious,28.5072° N, 77.0640° E
175.0,3.0,3.0,3.0,4.0,New Property,sector 109,0,0,0,0,1466.0,Unfurnished,Not Luxurious,28.5073° N, 77.0089° E
54.0,2.0,2.0,2.0,4.0,Under Construction,sohna,0,0,0,0,900.0,Unfurnished,Luxurious,28.2470° N, 77.0650° E
200.0,4.0,4.0,2.0,11.0,Relatively New,sector 109,1,0,1,0,2104.0,Fully Furnished,Semi Luxurious,28.5073° N, 77.0089° E
320.0,3.0,4.0,3.0,2.0,New Property,sector 22,0,0,0,0,2224.8,Unfurnished,Semi Luxurious,28.5072° N, 77.0640° E
100.0,2.0,2.0,2.0,12.0,New Property,sector 68,0,0,0,0,1416.0,Unfurnished,Semi Luxurious,28.3853° N, 77.0484° E
300.0,4.0,4.0,3.0,7.0,Relatively New,sector 102,0,0,0,0,3432.0,Semi Furnished,Semi Luxurious,28.4750° N, 76.9715° E
21.0,1.0,1.0,1.0,11.0,New Property,sohna,0,0,0,0,540.0,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
82.0,2.0,2.0,3.0,13.0,New Property,sector 95,0,1,0,0,1120.0,Unfurnished,Luxurious,28.4172° N, 76.9081° E
95.0,4.0,3.0,2.0,16.0,New Property,sector 92,0,0,0,0,1983.0,Unfurnished,Luxurious,28.4079° N, 76.9153° E
92.0,2.0,2.0,3.0,5.0,Under Construction,sector 68,0,0,0,0,996.0,Unfurnished,Not Luxurious,28.3853° N, 77.0484° E
125.0,3.0,3.0,3.0,6.0,Moderately Old,sector 1,1,0,0,0,3180.0,Unfurnished,Semi Luxurious,28.3663° N, 76.9456° E
78.0,2.0,2.0,2.0,8.0,New Property,sector 86,0,0,0,0,1360.0,Unfurnished,Semi Luxurious,28.3986° N, 76.9384° E
50.0,2.0,1.0,2.0,7.0,New Property,sector 99,0,0,0,0,704.4,Unfurnished,Semi Luxurious,28.4640° N, 76.9614° E
95.0,4.0,3.0,3.0,13.0,New Property,sector 92,0,0,0,0,1560.0,Unfurnished,Not Luxurious,28.4079° N, 76.9153° E
200.0,3.0,3.0,3.0,8.0,New Property,sohna,0,0,0,0,1431.2,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
26.0,2.0,1.0,2.0,2.0,Relatively New,sector 3,0,0,0,0,560.0,Unfurnished,Not Luxurious,28.4909° N, 77.0176° E
22.0,2.0,1.0,1.0,1.0,Relatively New,sector 110,0,0,0,0,480.0,Unfurnished,Not Luxurious,28.5145° N, 77.0197° E
80.0,3.0,2.0,0.0,0.0,Old Property,sector 70,0,0,0,0,1240.0,Unfurnished,Not Luxurious,28.3968° N, 77.0233° E
110.0,2.0,2.0,3.0,16.0,Under Construction,sector 104,0,0,0,0,1015.2,Unfurnished,Luxurious,28.4788° N, 76.9960° E
20.0,1.0,1.0,1.0,1.0,Moderately Old,sector 109,0,0,0,0,600.0,Unfurnished,Not Luxurious,28.5073° N, 77.0089° E
90.0,4.0,5.0,3.0,14.0,Relatively New,sector 92,1,0,0,0,1496.0,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
30.0,2.0,2.0,2.0,10.0,Relatively New,sohna,0,0,0,0,453.6,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
279.0,3.0,3.0,3.0,13.0,New Property,sector 22,0,0,0,0,1488.0,Semi Furnished,Luxurious,28.5072° N, 77.0640° E
39.0,2.0,2.0,2.0,3.0,Relatively New,sohna,0,0,0,0,720.0,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
95.0,4.0,3.0,2.0,17.0,New Property,sector 92,0,0,0,0,1983.0,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
135.0,2.0,2.0,3.0,19.0,Under Construction,sector 85,0,0,0,0,110.4,Unfurnished,Semi Luxurious,28.4042° N, 76.9513° E
22.0,2.0,2.0,1.0,1.0,Relatively New,sector 5,0,0,0,0,570.0,Semi Furnished,Semi Luxurious,28.4794° N, 77.0176° E
150.0,3.0,3.0,3.0,3.0,Under Construction,sector 2 sohna,0,0,0,0,2064.0,Unfurnished,Semi Luxurious,28.2320° N, 77.0810° E
67.0,2.0,2.0,2.0,3.0,Relatively New,new gurgaon,0,0,0,0,960.0,Unfurnished,Not Luxurious,28.4200° N, 76.9100° E
95.0,2.0,2.0,1.0,1.0,New Property,rajendra park,0,0,0,0,4320.0,Unfurnished,Not Luxurious,28.4730° N, 77.0200° E
200.0,2.0,2.0,2.0,16.0,New Property,sector 65,0,0,0,0,1048.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
115.0,3.0,3.0,2.0,15.0,Moderately Old,sector 71,1,0,0,0,1409.6,Fully Furnished,Semi Luxurious,28.4104° N, 77.0281° E
55.0,1.0,1.0,2.0,7.0,Moderately Old,sector 23,0,0,0,0,520.0,Unfurnished,Not Luxurious,28.5121° N, 77.0478° E
150.0,2.0,2.0,2.0,2.0,Under Construction,sector 61,0,1,0,0,1440.0,Unfurnished,Semi Luxurious,28.4050° N, 77.0963° E
235.0,3.0,3.0,3.0,5.0,Under Construction,sector 111,0,0,0,0,1615.0,Unfurnished,Not Luxurious,28.5238° N, 77.0320° E
38.0,2.0,2.0,2.0,1.0,Moderately Old,sector 6,0,0,0,0,1020.0,Unfurnished,Not Luxurious,28.4745° N, 77.0262° E
100.0,2.0,2.0,2.0,7.0,Relatively New,sector 81,0,0,0,0,1000.0,Unfurnished,Not Luxurious,28.3867° N, 76.9485° E
102.0,3.0,2.0,3.0,22.0,Under Construction,sector 37,0,0,0,0,1360.0,Unfurnished,Semi Luxurious,28.4375° N, 76.9999° E
72.0,3.0,2.0,3.0,2.0,Under Construction,sohna,0,0,0,0,1344.0,Unfurnished,Not Luxurious,28.2470° N, 77.0650° E
85.0,1.0,1.0,1.0,15.0,Relatively New,sector 80,0,0,0,0,822.0,Unfurnished,Semi Luxurious,28.3659° N, 76.9557° E
110.0,3.0,3.0,3.0,2.0,Moderately Old,sector 10,0,0,0,0,1980.0,Unfurnished,Semi Luxurious,28.4537° N, 77.0009° E
135.0,2.0,2.0,2.0,10.0,Under Construction,sector 102,0,0,0,0,732.0,Unfurnished,Semi Luxurious,28.4750° N, 76.9715° E
36.5,1.0,1.0,1.0,7.0,Relatively New,sector 36,0,0,0,0,324.8,Unfurnished,Luxurious,28.4160° N, 76.9914° E
125.0,3.0,2.0,3.0,2.0,Relatively New,sector 82,0,1,1,0,1800.0,Fully Furnished,Semi Luxurious,28.3935° N, 76.9600° E
190.0,4.0,3.0,3.0,2.0,New Property,sector 70,0,0,0,1,2280.0,Fully Furnished,Luxurious,28.3968° N, 77.0233° E
64.45,2.0,2.0,3.0,12.0,Relatively New,sector 81,0,0,0,0,1470.0,Fully Furnished,Semi Luxurious,28.3867° N, 76.9485° E
270.0,4.0,4.0,3.0,23.0,New Property,sector 85,0,0,0,0,2785.6000000000004,Unfurnished,Semi Luxurious,28.4042° N, 76.9513° E
210.0,2.0,2.0,2.0,3.0,Under Construction,sector 108,0,0,0,0,1104.8,Unfurnished,Luxurious,28.5134° N, 76.9830° E
217.0,3.0,3.0,3.0,1.0,Under Construction,sector 61,0,0,0,0,1858.8,Unfurnished,Not Luxurious,28.4050° N, 77.0963° E
170.0,2.0,2.0,2.0,4.0,Under Construction,sector 61,0,1,0,0,1344.0,Fully Furnished,Luxurious,28.4050° N, 77.0963° E
176.0,4.0,4.0,3.0,12.0,New Property,sector 52,0,0,0,0,1944.0,Unfurnished,Not Luxurious,28.4379° N, 77.0785° E
60.0,3.0,3.0,2.0,3.0,Relatively New,adarsh nagar,0,0,0,0,1272.0,Unfurnished,Semi Luxurious,28.4770° N, 77.0320° E
60.0,2.0,2.0,1.0,1.0,Relatively New,sector 4,0,0,0,0,900.0,Unfurnished,Not Luxurious,28.4738° N, 77.0107° E
91.0,2.0,2.0,3.0,1.0,New Property,sohna,0,1,0,0,1080.0,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
49.0,3.0,2.0,2.0,7.0,Under Construction,sector 104,0,0,0,0,596.0,Unfurnished,Luxurious,28.4788° N, 76.9960° E
95.0,2.0,2.0,1.0,1.0,Relatively New,sector 23,0,0,0,0,1188.0,Unfurnished,Semi Luxurious,28.5121° N, 77.0478° E
30.0,2.0,2.0,1.0,11.0,New Property,sohna,0,0,0,0,702.492,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
37.1,1.0,1.0,1.0,3.0,Relatively New,sector 36,0,0,0,0,281.6,Fully Furnished,Luxurious,28.4160° N, 76.9914° E
75.0,2.0,2.0,3.0,13.0,Relatively New,sector 76,0,0,0,0,1060.0,Unfurnished,Not Luxurious,28.3935° N, 76.9888° E
260.0,3.0,3.0,3.0,3.0,Relatively New,sector 65,0,0,0,0,1980.0,Unfurnished,Not Luxurious,28.4030° N, 77.0690° E
110.0,3.0,3.0,3.0,9.0,Old Property,sector 78,1,0,0,0,2176.0,Unfurnished,Semi Luxurious,28.3733° N, 76.9729° E
150.0,2.0,2.0,2.0,7.0,Under Construction,sector 104,0,0,0,0,1240.0,Unfurnished,Not Luxurious,28.4788° N, 76.9960° E
224.00000000000003,3.0,3.0,2.0,3.0,New Property,sector 61,0,0,0,0,1239.2,Unfurnished,Not Luxurious,28.4050° N, 77.0963° E
157.0,2.0,2.0,2.0,3.0,New Property,sector 61,0,1,0,0,1150.0,Unfurnished,Semi Luxurious,28.4050° N, 77.0963° E
22.0,2.0,2.0,1.0,1.0,New Property,sector 110,0,0,0,0,600.0,Unfurnished,Not Luxurious,28.5145° N, 77.0197° E
32.0,2.0,2.0,1.0,17.0,New Property,sohna,0,0,0,0,1000.0,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
74.0,2.0,2.0,1.0,11.0,Under Construction,sector 86,0,0,0,0,1088.0,Unfurnished,Semi Luxurious,28.3986° N, 76.9384° E
195.0,2.0,2.0,3.0,16.0,Under Construction,sector 65,0,0,0,0,1008.8,Unfurnished,Semi Luxurious,28.4030° N, 77.0690° E
60.0,1.0,1.0,1.0,2.0,Moderately Old,sector 56,0,0,0,0,480.0,Unfurnished,Semi Luxurious,28.4245° N, 77.0991° E
45.0,3.0,2.0,1.0,1.0,Relatively New,sector 105,0,0,0,0,1140.0,Unfurnished,Semi Luxurious,28.4952° N, 77.0114° E
30.0,2.0,1.0,2.0,5.0,New Property,sector 99,0,0,0,0,442.4,Unfurnished,Semi Luxurious,28.4640° N, 76.9614° E
130.0,3.0,3.0,2.0,2.0,New Property,sector 89,0,1,0,0,1707.6,Unfurnished,Semi Luxurious,28.4253° N, 76.9439° E
275.0,3.0,3.0,2.0,14.0,Old Property,sector 41,0,0,0,0,1312.0,Semi Furnished,Semi Luxurious,28.4557° N, 77.0632° E
170.0,2.0,2.0,2.0,4.0,Under Construction,sector 61,0,0,0,0,1380.0,Unfurnished,Not Luxurious,28.4050° N, 77.0963° E
175.0,3.0,3.0,3.0,6.0,New Property,sector 88,0,0,0,0,1410.1319999999998,Unfurnished,Not Luxurious,28.4220° N, 76.9571° E
67.0,2.0,2.0,3.0,2.0,Moderately Old,sector 82,0,0,0,0,1150.0,Unfurnished,Not Luxurious,28.3935° N, 76.9600° E
108.0,3.0,3.0,3.0,1.0,New Property,sector 76,1,0,0,0,1568.0,Unfurnished,Semi Luxurious,28.3935° N, 76.9888° E
95.0,2.0,3.0,3.0,7.0,Relatively New,sector 99,1,0,0,0,1740.0,Unfurnished,Not Luxurious,28.4640° N, 76.9614° E
56.0,2.0,2.0,1.0,11.0,Old Property,sector 46,0,0,0,0,1110.0,Unfurnished,Not Luxurious,28.4374° N, 77.0586° E
85.0,2.0,2.0,3.0,12.0,Relatively New,sector 104,0,1,0,0,1740.0,Unfurnished,Semi Luxurious,28.4788° N, 76.9960° E
125.0,2.0,2.0,3.0,14.0,Under Construction,sector 3,0,0,0,0,1155.2,Unfurnished,Not Luxurious,28.4909° N, 77.0176° E
105.0,2.0,2.0,3.0,1.0,New Property,sohna,0,1,0,0,1175.97,Unfurnished,Semi Luxurious,28.2470° N, 77.0650° E
